videoId,dataset,channelName,title,publishedAt,category,primary_topic_id,primary_topic_keywords
m7TmRsHPYFM,a_b,AfD-Fraktion Bundestag,Die kommunale Selbstverwaltung muss gestärkt werden! - Carolin Bachmann - AfD-Fraktion im Bundestag,2024-06-06T16:00:43Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
M80bxtdforg,a_b,AfD-Fraktion Bundestag,Bildungssystem: Wir wollen keine amerikanischen Verhältnisse! - Götz Frömming - AfD-Fraktion,2019-11-07T16:48:59Z,other,-1,outlier
m8altOTKFkI,a_b,AfD TV,Gottfried Curio über Fake-News beim Thema Extremismus,2020-09-11T09:54:35Z,other,-1,outlier
M8SQZT1_63w,a_b,AfD TV,++ #shorts „Wie die RAF in früheren Zeiten!“ ++,2022-11-10T15:58:10Z,other,29,"linksextremismus, linksextremisten, islamistischen, terror, extremisten, linksterrorismus, terrorbekämpfung, terroristen"
m9_Nn6Dq2fc,a_b,AfD-Fraktion Bundestag,Grüne und linke Ideologen wollen Arbeitsverweigerer belohnen! - Norbert Kleinwächter - AfD-Fraktion,2019-11-14T12:43:58Z,other,-1,outlier
M9de4E4Ql3Y,a_b,AfD-Fraktion Bundestag,Altparteien schaffen unseren Rechtsstaat ab! - Stephan Brandner - AfD-Fraktion im Bundestag,2019-11-28T13:10:07Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
m9MvKkQ6QX4,a_b,AfD TV,Weidel teilt aus: Heuchler von der CDU halten an Heizungsgesetz fest! - AfD,2023-07-07T10:15:13Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
M_32FmJvY9A,a_b,AfD-Fraktion Bundestag,Christian Lindner als Handlanger von Rot-Grün! - Peter Boehringer - AfD-Fraktion im Bundestag,2022-01-14T10:00:23Z,other,-1,outlier
m_dmRm1wFlA,a_b,AfD-Fraktion Bundestag,Obdachlosigkeit: Der Staat muss Menschen in Notlagen helfen! - Frank Magnitz - AfD-Fraktion,2019-02-15T08:06:21Z,other,-1,outlier
M_F-XfagFGk,a_b,AfD-Fraktion Bundestag,Wir müssen abrücken von einer EU-Sanktionspolitik! - Dr. Rainer Rothfuß - AfD-Fraktion im Bundestag,2025-11-26T16:00:41Z,other,-1,outlier
m_FXEK-g2dc,a_b,AfD-Fraktion Bundestag,Alice Weidel fordert Verhandlungen und rechnet mit den Kriegstreibern ab! - AfD-Fraktion Bundestag,2024-03-20T13:21:52Z,other,-1,outlier
m_w5W2N1n3g,a_b,AfD-Fraktion Bundestag,Nicole Hess rechnet mit der Corona-Politik der Linken ab! - AfD-Fraktion im Bundestag,2026-01-23T09:01:27Z,other,-1,outlier
MA08oaxiWA4,a_b,AfD TV,"""Fancy Nancys gute Vorsätze"" - Heute im AfD-Ampelkalender #afd #ampel #deutschland #migration",2023-12-04T08:00:11Z,other,-1,outlier
ma3cMbi1-fI,a_b,AfD-Fraktion Bundestag,"Grünen-Hetzer ruft dazwischen, Präsidentin muss eingreifen! Gerrit Huy - AfD-Fraktion im Bundestag",2024-03-22T11:47:15Z,other,-1,outlier
Ma74d_8mcuo,a_b,AfD-Fraktion Bundestag,Thomas Dietz:  Extrem bedrohliche Stagflation im Gesundheitswesen - AfD-Fraktion im Bundestag,2025-05-18T16:00:34Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
Mah-1p7y2gw,a_b,AfD-Fraktion Bundestag,"""Landflucht stoppen durch Infrastrukturausbau!"" - Enrico Komning",2019-09-26T11:19:27Z,other,16,"grünen, rot, antrag grünen, grün, grüne, antrag, rot rot, linken"
MAhZq1c0K9Q,a_b,AfD-Fraktion Bundestag,Proteste in China: Die Doppelmoral der Ampel ist unerträglich! Jürgen Braun - AfD-Fraktion Bundestag,2022-11-30T16:00:10Z,other,-1,outlier
maiXPw0RmcY,a_b,AfD-Fraktion Bundestag,Wolfsangriffe: Wir dürfen die Sorgen der Betroffenen nicht ignorieren! - Karsten Hilse - AfD,2019-02-21T16:04:30Z,other,5,"russland, ukraine, krieg, russischen, russlanddeutschen, putin, bundesregierung, damen"
MArVKjJTHEs,a_b,AfD-Fraktion Bundestag,Tino Chrupalla mit Klartext-Ansage an Strack-Zimmermann! - AfD-Fraktion im Bundestag,2024-06-07T08:17:20Z,other,-1,outlier
MAWmmWJcaug,a_b,AfD TV,René Aust: Die FPÖ ist bei 30 % – „Da wollen wir auch hin!“,2023-07-29T19:27:09Z,other,-1,outlier
maxBcRE8Nig,a_b,AfD-Fraktion Bundestag,Markus Frohnmaier ermahnt Baerbock in Debatte über Krieg und Frieden! - AfD-Fraktion im Bundestag,2024-03-14T15:00:42Z,other,13,"kosovo, ukraine, soldaten, bundeswehr, nato, waffen, bosnien, einsatz"
MaZ_REjzCzo,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 60. Sitzung - AfD-Fraktion im Bundestag,2026-02-27T15:29:05Z,other,8,"kolleginnen, kollegen, kolleginnen kollegen, liebe kolleginnen, frau, fraktion, präsidentin, herr"
MBBSYvWvzCY,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - Regierungserklärung von Scholz zum EU-Rat - AfD-Fraktion im Bundestag,2023-02-08T20:39:56Z,other,28,"kollegen, kolleginnen, kolleginnen kollegen, fraktion, liebe kolleginnen, liebe, damen herren, herren"
mbCaX1JKVYk,a_b,AfD TV,❝AfD hat einen Lauf!❞ | Jörg Meuthen,2019-05-22T21:48:20Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mbDP-8fKuO0,a_b,AfD-Fraktion Bundestag,Hartz 4: Pauschalbeträge für Wohnkosten regelmäßig anpassen! - Uwe Witt - AfD-Fraktion im Bundestag,2019-01-18T12:36:46Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mBHpzvusKmc,a_b,AfD TV,"Gendergaga: ""Mutter"" heißt jetzt ""gebärfähiger Körper""",2021-06-30T15:00:33Z,other,-1,outlier
MbkbxgJbn3Y,a_b,AfD-Fraktion Bundestag,Frauen haben aufgrund dieser Regierung viel zu erleiden! - Martin Reichardt - AfD-Fraktion,2018-11-22T15:33:10Z,other,-1,outlier
mbo3gbCyku0,a_b,AfD-Fraktion Bundestag,Der neue EU-Migrationspakt! - Bernhard Zimniok - AfD-Fraktion im Bundestag,2021-06-05T13:00:17Z,other,-1,outlier
mBqk1thY20k,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 54. Sitzung - AfD-Fraktion im Bundestag,2022-09-22T21:13:44Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
mbz3VKykpXI,a_b,AfD-Fraktion Bundestag,Das RTL2 -Niveau von Baerbock hat in der Regierung nix zu suchen! Markus Frohnmaier- AfD-Fraktion BT,2023-09-28T11:00:38Z,other,5,"russland, ukraine, krieg, russischen, russlanddeutschen, putin, bundesregierung, damen"
mC5E7FpwGXA,a_b,AfD-Fraktion Bundestag,Störer: Dr. Alexander Gauland und Dr. Bernd Baumann nehmen Stellung!- AfD-Fraktion im Bundestag,2020-11-19T15:23:37Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
McdJZDTETDU,a_b,AfD-Fraktion Bundestag,Nie wieder Goethe!? - AfD-Fraktion im Bundestag,2023-09-26T17:00:13Z,migration,35,"kultur, migrationshintergrund, kopftuch, mädchen, heimat, migrationshintergrund deutschland, baukultur, staatsziel"
mcKrKZZm2sU,a_b,AfD TV,Ihre Politik ist NICHT nachhaltig!,2022-02-25T17:00:40Z,other,-1,outlier
mCMTAkpuVVI,a_b,AfD-Fraktion Bundestag,Besuchen Sie uns im Bundestag!,2022-09-01T12:40:25Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mcMzN_AC55U,a_b,AfD-Fraktion Bundestag,Gesundheitsversorgung ist kein Geschäftsmodell! Dr. Christina Baum - AfD-Fraktion im Bundestag,2022-11-14T10:00:28Z,other,-1,outlier
McNjy-SlN_k,a_b,AfD-Fraktion Bundestag,AfD-MdB René Springer zerstört Antrag der Linken! - AfD-Fraktion im Bundestag,2021-04-30T07:00:14Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MCsNC0e9Ubc,a_b,AfD TV,"„Infantile Migrationspolitik der Ampel“ | 7 Tage Deutschland, Ausgabe 39/22 vom 21.10.2022",2022-10-21T09:38:29Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mD8hJWQG-NE,a_b,AfD TV,Hat Deutschland aus zwei Diktaturen nichts gelernt?,2021-06-05T09:30:04Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
md9KCUm6krE,a_b,AfD TV,Peter Boehringer: Das ist der letzte Schritt in die Fiskal-Union!,2021-04-09T10:10:37Z,other,-1,outlier
mDA-ucWpXQE,a_b,AfD-Fraktion Bundestag,Grüne Politik zerstört die Umwelt! - Marc Bernhard - AfD-Fraktion im Bundestag,2019-09-10T13:46:53Z,other,-1,outlier
mdasfsS4D6g,a_b,AfD-Fraktion Bundestag,Zwei Pullover? So DREIST ist nur diese Bundesregierung! Dr. Rainer Kraft - AfD-Fraktion Bundestag,2022-10-12T14:15:46Z,other,-1,outlier
mDhq0SNveTk,a_b,AfD-Fraktion Bundestag,Die Caravaning-Branche unterschätzten Sie konsequent! Mike Moncsek- AfD-Fraktion im Bundestag,2023-03-06T08:00:18Z,other,48,"tourismus, gastronomie, tourismusbranche, umsatz, insel rügen, gaststätten, rügen, insel"
Me4vnxel4d8,a_b,AfD-Fraktion Bundestag,Marc Bernhard im Interview zum neuen Heizungsgesetz! - AfD-Fraktion im Bundestag,2026-02-27T16:00:36Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
Me7IDeHkUYM,a_b,AfD TV,"AfD? Jetzt erst recht! - Podcast mit Tino Chrupalla, Dr. Gottfried Curio und Dr. Kristin Brinker",2023-01-27T12:30:31Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
Meb7r9lYDUs,a_b,AfD-Fraktion Bundestag,Jan Feser platzt beim neuen Bürgergeld-Gesetz der Kragen! - AfD-Fraktion im Bundestag,2026-03-05T15:00:39Z,other,-1,outlier
MEC_iGdOT48,a_b,AfD-Fraktion Bundestag,Das alles ist vollkommen irre! - Marc Bernhard zum Heizungsgesetz - AfD-Fraktion im Bundestag,2023-06-15T08:45:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MEDDHFoh5nY,a_b,AfD TV,Frauenquoten verstoßen gegen das Grundgesetz!,2021-07-16T16:00:10Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
MEehxt2D8_0,a_b,AfD-Fraktion Bundestag,Rente: Ein Desaster mit Ansage droht! - Ulrike Schielke-Ziesing - AfD-Fraktion im Bundestag,2021-06-13T14:30:05Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mEloFRNAg_0,a_b,AfD-Fraktion Bundestag,Matthias Moosdorf zu 75 Jahre Europarat! - AfD-Fraktion im Bundestag,2025-05-24T08:01:02Z,other,-1,outlier
mElYW1JUU5w,a_b,AfD-Fraktion Bundestag,Für die AfD stehen die eigenen Bürger immer an erster Stelle! Gerrit Huy AfD-Fraktion im Bundestag,2025-02-04T10:01:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MEmmQSSl_eo,a_b,AfD-Fraktion Bundestag,Diese Regierung fördert den unfairen Wettbewerb! -  Frank Magnitz - AfD-Fraktion im Bundestag,2020-11-27T17:00:06Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MeMR8QpdL04,a_b,AfD-Fraktion Bundestag,"""Das ist ein ungerechter Zustand!"" - Jörg Schneider - AfD-Bürgerdialog Solingen 29.10.",2019-10-31T08:45:10Z,other,-1,outlier
MeTAe5_OvlI,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 165. Sitzung - AfD-Fraktion im Bundestag,2024-04-24T18:28:36Z,other,8,"kolleginnen, kollegen, kolleginnen kollegen, liebe kolleginnen, frau, fraktion, präsidentin, herr"
mEtsRlo0j28,a_b,AfD TV,"FDP-Wähler: Verraten, verkauft und verarscht!",2022-04-10T10:00:28Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MevQGUm3Zr4,a_b,AfD TV,"Bundeskanzler Merz verlangt ""mehr Arbeit"" von uns Bürgern, um den Wohlstand zu sichern.",2026-01-19T14:00:50Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
MeX3s_X32_Q,a_b,AfD-Fraktion Bundestag,"""Strukturwandel"" entzieht Menschen Lebensgrundlage! - Tino Chrupalla",2020-01-30T08:58:56Z,other,-1,outlier
mExfH8UCA1c,a_b,AfD-Fraktion Bundestag,Es ist ein beispielloser wirtschaftlicher Niedergang - Enrico Komning - AfD-Fraktion im Bundestag,2022-06-06T16:00:26Z,other,-1,outlier
mf55XOrOiyw,a_b,AfD-Fraktion Bundestag,Tiefer kann die Messlatte nicht hängen! - Markus Frohnmaier - AfD-Fraktion im Bundestag,2025-05-15T07:00:44Z,other,-1,outlier
MF8Qtp1aGts,a_b,AfD-Fraktion Bundestag,Die Regierung hat keine überzeugende KI-Strategie! - Joana Cotar - AfD-Fraktion im Bundestag,2019-02-15T09:15:08Z,other,-1,outlier
mfdDmGZz9V8,a_b,AfD-Fraktion Bundestag,Externe Berater: Wir fordern einen Untersuchungsausschuss! - Karsten Hilse - AfD-Fraktion,2019-11-14T16:22:40Z,other,-1,outlier
MfG1kjZh-3s,a_b,AfD-Fraktion Bundestag,Umweltverbandsklagen endlich ein Ende bereiten! - Enrico Komning - AfD-Fraktion im Bundestag,2019-05-17T11:43:27Z,other,-1,outlier
MfMjS0hpPx8,a_b,AfD-Fraktion Bundestag,Klimawandel: Mythos von 97% Einigkeit unter Wissenschaftlern widerlegt! - AfD-Fraktion im Bundestag,2019-10-18T10:58:02Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
mfogoJiG1Y4,a_b,AfD-Fraktion Bundestag,Leif-Erik Holm rechnet gnadenlos mit der grünen Energie-Idiotie ab! - AfD-Fraktion im Bundestag,2023-04-19T15:00:38Z,other,-1,outlier
mfRr_6NMtvI,a_b,AfD-Fraktion Bundestag,Mit Forschungsgeldern werden Steuern verschwendet! Prof. Dr. Michael Kaufmann - AfD-Fraktion,2022-07-14T14:30:13Z,other,-1,outlier
mfS_yx58nqA,a_b,AfD-Fraktion Bundestag,Inflation: Das ist erst der Anfang! - Peter Felser - AfD-Fraktion im Bundestag,2022-04-08T15:00:29Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MFTiX_AYbUc,a_b,AfD TV,"Gründung der Bundesvereinigung ""Juden in der AfD""",2018-10-11T12:23:51Z,other,-1,outlier
MFwTe3kgBPU,a_b,AfD-Fraktion Bundestag,Linksgrünsozialistisches Denken bremst Entwicklungen in allen Bereichen! - Nicole Höchst - AfD,2019-04-12T09:57:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mfx67Se-WOA,a_b,AfD-Fraktion Bundestag,"Schicken Sie die Soldaten nicht in die Wüste, schicken Sie sie nach Hause! - Armin-Paul Hampel",2020-05-13T17:22:11Z,other,18,"soldaten, bundeswehr, einsatz, streitkräfte, mali, verteidigung, soldat, guardian"
mg6Xga4Ssz8,a_b,AfD-Fraktion Bundestag,"Wir machen Politik für die, die den Laden am Laufen halten! Jörn König - AfD-Fraktion im Bundestag",2024-10-17T07:00:28Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MG9BMlrEwLM,a_b,AfD-Fraktion Bundestag,Enrico Komning rechnet mit Habecks Wirtschaftspolitik ab! - AfD-Fraktion im Bundestag,2022-01-28T10:45:01Z,other,-1,outlier
MG_ZdqlqO2A,a_b,AfD-Fraktion Bundestag,Mit Bürokratie retten wir den Wald nicht! - Peter Felser - AfD-Fraktion im Bundestag,2020-11-10T14:00:11Z,other,19,"landwirte, bauern, landwirtschaft, landwirtschaftlichen, direktzahlungen, landwirten, agrarpolitik, agrardiesel"
mgB5xQQ5yPg,a_b,AfD-Fraktion Bundestag,Sicherheitsstrategie: Die Zeit des Friedens ist vorbei! Rüdiger Lucassen - AfD-Fraktion im Bundestag,2023-04-03T12:00:30Z,other,-1,outlier
MGd3BdM8ZQ4,a_b,AfD-Fraktion Bundestag,"Judenhass: Wann soll „Nie wieder“ sein, wenn nicht jetzt? Dr. Götz Frömming - AfD-Fraktion Bundestag",2023-11-09T11:00:15Z,other,26,"antisemitismus, juden, ratspräsidentschaft, israel, parität, frauen, reformkommission, jüdischen"
mGJlHY3YZpM,a_b,AfD-Fraktion Bundestag,Jürgen Braun über die Omnipräsenz Robert Habecks in den Medien  - AfD-Fraktion im Bundestag,2018-08-30T11:17:03Z,other,-1,outlier
Mgl0YvSLS-E,a_b,AfD-Fraktion Bundestag,"""Antidiskriminierungsgesetz"" erklärt Polizisten zu Rassisten! - Von Storch - AfD-Fraktion",2019-08-30T13:18:59Z,other,-1,outlier
mGLBCRcFQyE,a_b,AfD-Fraktion Bundestag,🚦Sie brechen vorsätzlich Recht! Martin Sichert rechnet mit der Ampel ab! - AfD-Fraktion Bundestag,2023-05-26T14:10:00Z,other,-1,outlier
MGoCKLzSvTY,a_b,AfD TV,"Peter Boehringer: „Sie wussten, dass ein Lockdown überflüssig war!“",2024-09-06T07:00:12Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
mGoCOCOyGWQ,a_b,AfD-Fraktion Bundestag,Tino Chrupalla rechnet in Generaldebatte ab! - AfD-Fraktion im Bundestag,2022-03-23T09:45:59Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MgVG0DTC-X8,a_b,AfD TV,7 Tage Deutschland - Sonderausgabe des AfD-Podcasts zum Parteitag in Kalkar,2020-11-30T16:52:03Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
MgVZxqjSe-E,a_b,AfD-Fraktion Bundestag,ALLES gelogen! Sie WOLLEN nur nicht! Beatrix von Storch rechnet mit der Agenda der Altparteien ab!,2026-03-01T11:30:23Z,other,-1,outlier
mGWS6OHoYLs,a_b,AfD-Fraktion Bundestag,"Flüchtlingskosten: Wer anschafft, muss auch zahlen! - Marc Bernhard - AfD-Fraktion im Bundestag",2018-11-07T14:13:10Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
Mgy8wd8A4DA,a_b,AfD-Fraktion Bundestag,Irre: Insekten essen für das Klima!? #bundestag #afdfraktion #insekten #eu,2023-03-14T12:02:11Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MgzGOnpQ8M8,a_b,AfD-Fraktion Bundestag,Die Ampel macht Strom zu Luxusgut! Uwe Schulz - AfD-Fraktion im Bundestag,2024-01-25T13:00:16Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
MH8iCV8qQiU,a_b,AfD TV,Unfassbarer Ordnungsruf für Alice Weidel!  #afd #cdu,2025-09-17T10:19:58Z,other,-1,outlier
mHOO9C9a83A,a_b,AfD-Fraktion Bundestag,AfD-Fraktion zum Thema Ferkelkastration - Stephan Protschka,2018-10-10T08:18:09Z,other,-1,outlier
MHOQwt4oJXc,a_b,AfD TV,Geimpfter AfD-Politiker fordert freie Impfentscheidung,2022-03-27T10:00:08Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
mhSGLFbhU9M,a_b,AfD-Fraktion Bundestag,"Polizisten-Hass stoppen, Rechtsstaat schützen! Gottfried Curio - AfD-Fraktion im Bundestag",2020-01-03T16:00:11Z,other,29,"linksextremismus, linksextremisten, islamistischen, terror, extremisten, linksterrorismus, terrorbekämpfung, terroristen"
mhZPZuNImUQ,a_b,AfD TV,LIVE: Bundestag-Debatte 07.07.2022,2022-07-07T17:01:07Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
Mi1w3QNOsiQ,a_b,AfD-Fraktion Bundestag,Die Sportpolitiker der Altparteien haben geschlafen! Jörn König - AfD-Fraktion im Bundestag,2023-04-01T09:00:19Z,other,32,"sport, sportler, olympia, liebe sportler, sports, fußball, pauli, spiele"
mi7GKSSK5uY,a_b,AfD-Fraktion Bundestag,Der Energie- und Klimafonds muss aufgelöst werden! - Volker Münz - AfD-Fraktion im Bundestag,2018-11-22T13:03:31Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MI995Gx1EE8,a_b,AfD TV,Zakia Rappenberg: „Corona hat mich zur AfD gebracht!“,2024-04-19T14:26:48Z,migration,35,"kultur, migrationshintergrund, kopftuch, mädchen, heimat, migrationshintergrund deutschland, baukultur, staatsziel"
Mi_IACInu1U,a_b,AfD TV,7 Tage Deutschland - der AfD-Podcast vom 04.09.2020,2020-09-04T13:00:52Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
mIHVjxj8_GQ,a_b,AfD-Fraktion Bundestag,"Wenn es um Inklusion geht, hören die Altparteien nicht zu! René Springer - AfD-Fraktion im Bundestag",2022-05-15T12:00:24Z,other,-1,outlier
Miq05HCRoFs,a_b,AfD-Fraktion Bundestag,Corona-Politik gefährdet die Grundfeste unserer Demokratie! - Tino Chrupalla - AfD-Fraktion,2020-10-30T15:25:31Z,other,48,"tourismus, gastronomie, tourismusbranche, umsatz, insel rügen, gaststätten, rügen, insel"
miQscEZo20g,a_b,AfD TV,❝Wir müssen EU und Merkel stoppen!❞ | Wiebke Muhsal,2019-05-23T19:01:30Z,other,-1,outlier
miY4SSdN188,a_b,AfD-Fraktion Bundestag,"Erst lügen, dann enteignen! - Ruben Rupp - AfD-Fraktion im Bundestag",2026-01-16T09:46:24Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MIYJYTJgkFY,a_b,AfD-Fraktion Bundestag,"Deutschland leidet - und Sie sind nicht die Lösung, Sie sind das Problem! - Mirco Hanker",2025-11-29T14:30:26Z,other,-1,outlier
MIYMRK-sRls,a_b,AfD-Fraktion Bundestag,Klimawahn: Sie belügen die Menschen! - Karsten Hilse - AfD-Fraktion im Bundestag,2024-11-10T10:00:28Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MJ0YwTYKlJQ,a_b,AfD-Fraktion Bundestag,Radioteleskop-Projekt: Erkennt die Ampel ihre Chance? Prof. Dr. Michael Kaufmann -AfD-Fraktion im BT,2024-03-25T17:00:21Z,other,51,"raumfahrt, tage deutschland, afd, lufthansa, vinzenz, nordrhein westfalen, bundeszentrale politische, nordrhein"
mj9r5Xjeid4,a_b,AfD TV,Folge 3: ❝Wann platzt der €?❞ mit Max Otte & Richard Sulik,2018-12-21T16:00:17Z,other,-1,outlier
mjcIVVc2k70,a_b,AfD-Fraktion Bundestag,EU-Migrationsgipfel: Noch mehr Migranten nach Deutschland? - AfD-Fraktion im Bundestag,2018-09-19T13:30:49Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
mjE3NYhDPCg,a_b,AfD-Fraktion Bundestag,Wenn die Ampel von Nachhaltigkeit redet... - Enrico Komning - AfD-Fraktion im Bundestag,2022-09-29T13:00:26Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
Mjfz6WeA71c,a_b,AfD-Fraktion Bundestag,Arbeit auf Abruf ist asozial! - Jürgen Pohl - AfD-Fraktion im Bundestag,2018-10-18T13:21:22Z,other,-1,outlier
MjI24rPo2KQ,a_b,AfD-Fraktion Bundestag,Beatrix von Storch zum deutsch-britischen Freundschaftsvertrag! - AfD-Fraktion im Bundestag,2026-03-05T09:58:51Z,other,-1,outlier
MjI3P3CCZVw,a_b,AfD-Fraktion Bundestag,Irrsinnige Klima-Forderungen bedeuten das Aus für unsere Wirtschaft! Thomas Ehrhorn -AfD-Fraktion BT,2024-04-15T16:00:21Z,other,-1,outlier
mjNt7M15fKM,a_b,AfD-Fraktion Bundestag,Als Bückling vor den USA ist deutsche Souveränität nur Illusion! - Hannes Gnauck - AfD-Fraktion,2023-07-11T14:00:38Z,other,-1,outlier
mjW3vTQwRII,a_b,AfD-Fraktion Bundestag,Kinderehen: Wir wollen keine morgenländische Traditionen! Gereon Bollmann -AfD-Fraktion im Bundestag,2024-05-21T07:00:21Z,other,-1,outlier
MJzc1mskhuU,a_b,AfD-Fraktion Bundestag,Joachim Wundrak zu den Bundeswehreinsätzen im Roten Meer! AfD-Fraktion im Bundestag,2024-12-22T17:00:17Z,other,31,"libyen, operation, irini, mandat, schiffe, waffenembargo, operation irini, mission"
mK2MTImGLgc,a_b,AfD TV,"Alice Weidel - ""Asyl- und Entwicklungspolitik"" am 21.08.2017",2017-08-22T08:58:24Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
mK4my8ScH7U,a_b,AfD-Fraktion Bundestag,Weißrussen wollen selbst über ihr Schicksal entscheiden! - Anton Friesen - AfD-Fraktion im Bundestag,2020-09-16T14:24:16Z,other,-1,outlier
MKaBXkVhSz0,a_b,AfD TV,7 Tage Deutschland - der Wochenendpodcast der AfD vom 30.10.2020,2020-10-30T13:18:29Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
MKg_794yXv0,a_b,AfD TV,AfD-Mann zerlegt EU-Kommission!,2022-02-24T18:46:35Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MkGXuLiAAIM,a_b,AfD-Fraktion Bundestag,Bernd Schattner attackiert die grüne Ideologie in der Landwirtschaft! - AfD-Fraktion im Bundestag,2025-05-29T15:00:44Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
MkI_1YSh88I,a_b,AfD TV,"„Vaterlandslose Gesellen, wie sie im Buche stehen!“",2022-12-02T14:31:10Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
mKP_nffof_4,a_b,AfD-Fraktion Bundestag,"Herr Habeck, Sie haben keine Ahnung von der Wirklichkeit! Marc Bernhard - AfD-Fraktion im Bundestag",2023-04-20T13:00:38Z,other,-1,outlier
